Town Code,Town Name,Grant Name,Grant Year,Grant Amount
143,Torrington,ELDERLY HOMEOWNERS,2011,"$309,914.01"
143,Torrington,TOTALLY DISABLED,2011,"$7,271.93"
143,Torrington,COLLEGES & HOSPITALS PILOT,2014,"$239,621.72"
143,Torrington,ADDITIONAL VETS,2011,"$28,842.10"
143,Torrington,MASHANTUCKET PEQUOT &  MOHEGAN,2014,"$262,158.20"
143,Torrington,ELDERLY TAX FREEZE,2011,"$7,585.34"
143,Torrington,STATE-OWNED PILOT,2014,"$225,389.51"
143,Torrington,STATE-OWNED PILOT,2010,"$224,181.16"
143,Torrington,MASHANTUCKET PEQUOT &  MOHEGAN,2010,"$264,348.69"
143,Torrington,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
143,Torrington,COLLEGES & HOSPITALS PILOT,2010,"$361,296.30"
143,Torrington,MFG. MACH. & EQUIP / COMML M.V.,2010,"$708,610.34"
143,Torrington,ADDITIONAL VETS,2013,"$29,028.65"
143,Torrington,COLLEGES & HOSPITALS PILOT,2013,"$256,910.16"
143,Torrington,COLLEGES & HOSPITALS PILOT,2012,"$273,189.15"
143,Torrington,STATE-OWNED PILOT,2013,"$234,271.78"
143,Torrington,MASHANTUCKET PEQUOT &  MOHEGAN,2013,"$275,545.59"
143,Torrington,ELDERLY TAX FREEZE,2013,"$4,000.00"
143,Torrington,DISTRESSED,2012,"$134,792.09"
143,Torrington,ELDERLY HOMEOWNERS,2013,"$341,673.14"
143,Torrington,DISTRESSED,2013,"$58,530.36"
143,Torrington,ELECTRIC GENERATION FACILITIES GRANT,2012,$0.00
143,Torrington,MASHANTUCKET PEQUOT &  MOHEGAN,2012,"$292,476.65"
143,Torrington,STATE-OWNED PILOT,2012,"$244,418.44"
143,Torrington,STATE-OWNED PILOT,2011,"$208,453.52"
143,Torrington,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
143,Torrington,MASHANTUCKET PEQUOT &  MOHEGAN,2011,"$261,477.93"
143,Torrington,COLLEGES & HOSPITALS PILOT,2011,"$334,116.27"
143,Torrington,ADDITIONAL VETS,2012,"$30,018.41"
144,Trumbull,MFG. MACH. & EQUIP / COMML M.V.,2011,"$163,739.76"
144,Trumbull,TOTALLY DISABLED,2010,"$2,551.42"
144,Trumbull,ELDERLY HOMEOWNERS,2012,"$263,186.36"
144,Trumbull,ELDERLY TAX FREEZE,2012,"$2,000.00"
144,Trumbull,ELDERLY TAX FREEZE,2010,"$2,000.00"
144,Trumbull,ELDERLY HOMEOWNERS,2010,"$240,449.88"
144,Trumbull,TOTALLY DISABLED,2014,"$3,390.87"
144,Trumbull,TOTALLY DISABLED,2013,"$3,577.30"
144,Trumbull,ADDITIONAL VETS,2010,"$27,644.15"
144,Trumbull,ELDERLY HOMEOWNERS,2014,"$246,648.45"
144,Trumbull,TOTALLY DISABLED,2012,"$3,050.00"
144,Trumbull,ELDERLY HOMEOWNERS,2011,"$258,792.37"
144,Trumbull,TOTALLY DISABLED,2011,"$2,822.10"
144,Trumbull,ADDITIONAL VETS,2011,"$29,163.83"
144,Trumbull,MASHANTUCKET PEQUOT &  MOHEGAN,2014,"$47,763.25"
144,Trumbull,ELDERLY TAX FREEZE,2011,"$2,000.00"
144,Trumbull,STATE-OWNED PILOT,2014,"$88,414.00"
144,Trumbull,STATE-OWNED PILOT,2010,"$92,761.57"
144,Trumbull,MASHANTUCKET PEQUOT &  MOHEGAN,2010,"$44,983.08"
144,Trumbull,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
144,Trumbull,COLLEGES & HOSPITALS PILOT,2010,$0.00
144,Trumbull,MFG. MACH. & EQUIP / COMML M.V.,2010,"$226,612.37"
144,Trumbull,ADDITIONAL VETS,2013,"$35,835.48"
144,Trumbull,STATE-OWNED PILOT,2013,"$84,956.05"
144,Trumbull,MASHANTUCKET PEQUOT &  MOHEGAN,2013,"$52,508.80"
144,Trumbull,ELDERLY TAX FREEZE,2013,"$2,000.00"
144,Trumbull,ELDERLY HOMEOWNERS,2013,"$255,626.03"
144,Trumbull,ELECTRIC GENERATION FACILITIES GRANT,2012,$0.00
144,Trumbull,MASHANTUCKET PEQUOT &  MOHEGAN,2012,"$50,691.99"
144,Trumbull,STATE-OWNED PILOT,2012,"$87,010.00"
144,Trumbull,STATE-OWNED PILOT,2011,"$89,273.66"
144,Trumbull,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
144,Trumbull,MASHANTUCKET PEQUOT &  MOHEGAN,2011,"$44,680.76"
144,Trumbull,COLLEGES & HOSPITALS PILOT,2011,$0.00
144,Trumbull,ADDITIONAL VETS,2012,"$31,648.63"
145,Union,MFG. MACH. & EQUIP / COMML M.V.,2011,$0.00
145,Union,TOTALLY DISABLED,2010,$45.26
145,Union,ELDERLY HOMEOWNERS,2012,"$1,949.50"
145,Union,ELDERLY HOMEOWNERS,2010,"$2,282.71"
145,Union,TOTALLY DISABLED,2014,$21.47
145,Union,TOTALLY DISABLED,2013,$22.71
145,Union,ADDITIONAL VETS,2010,$543.12
145,Union,ELDERLY HOMEOWNERS,2014,"$1,342.37"
145,Union,TOTALLY DISABLED,2012,$23.05
145,Union,ELDERLY HOMEOWNERS,2011,"$2,156.19"
145,Union,TOTALLY DISABLED,2011,$45.78
145,Union,ADDITIONAL VETS,2011,$549.36
145,Union,MASHANTUCKET PEQUOT &  MOHEGAN,2014,"$22,341.05"
145,Union,STATE-OWNED PILOT,2014,"$28,808.98"
145,Union,STATE-OWNED PILOT,2010,"$32,997.29"
145,Union,MASHANTUCKET PEQUOT &  MOHEGAN,2010,"$20,098.83"
145,Union,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
145,Union,COLLEGES & HOSPITALS PILOT,2010,$0.00
145,Union,MFG. MACH. & EQUIP / COMML M.V.,2010,$0.00
145,Union,ADDITIONAL VETS,2013,$393.95
145,Union,STATE-OWNED PILOT,2013,"$30,132.10"
145,Union,MASHANTUCKET PEQUOT &  MOHEGAN,2013,"$22,389.11"
145,Union,ELDERLY HOMEOWNERS,2013,"$1,986.39"
145,Union,ELECTRIC GENERATION FACILITIES GRANT,2012,$0.00
145,Union,MASHANTUCKET PEQUOT &  MOHEGAN,2012,"$21,634.63"
145,Union,STATE-OWNED PILOT,2012,"$31,220.95"
145,Union,STATE-OWNED PILOT,2011,"$32,286.19"
145,Union,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
145,Union,MASHANTUCKET PEQUOT &  MOHEGAN,2011,"$22,206.79"
145,Union,COLLEGES & HOSPITALS PILOT,2011,$0.00
145,Union,ADDITIONAL VETS,2012,$404.58
146,Vernon,MFG. MACH. & EQUIP / COMML M.V.,2011,"$121,916.51"
146,Vernon,TOTALLY DISABLED,2010,"$3,179.37"
146,Vernon,ELDERLY HOMEOWNERS,2012,"$146,600.51"
146,Vernon,ELDERLY HOMEOWNERS,2010,"$147,890.32"
146,Vernon,TOTALLY DISABLED,2014,"$3,117.72"
146,Vernon,TOTALLY DISABLED,2013,"$3,106.12"
146,Vernon,ADDITIONAL VETS,2010,"$22,703.32"
146,Vernon,ELDERLY HOMEOWNERS,2014,"$142,746.17"
146,Vernon,TOTALLY DISABLED,2012,"$3,350.00"
146,Vernon,ELDERLY HOMEOWNERS,2011,"$139,904.07"
146,Vernon,TOTALLY DISABLED,2011,"$3,237.36"
146,Vernon,COLLEGES & HOSPITALS PILOT,2014,"$310,248.80"
146,Vernon,ADDITIONAL VETS,2011,"$23,655.95"
146,Vernon,MASHANTUCKET PEQUOT &  MOHEGAN,2014,"$177,260.78"
146,Vernon,STATE-OWNED PILOT,2014,"$197,995.79"
146,Vernon,STATE-OWNED PILOT,2010,"$228,378.10"
146,Vernon,MASHANTUCKET PEQUOT &  MOHEGAN,2010,"$241,814.16"
146,Vernon,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
146,Vernon,COLLEGES & HOSPITALS PILOT,2010,"$353,110.84"
146,Vernon,MFG. MACH. & EQUIP / COMML M.V.,2010,"$99,239.77"
146,Vernon,ADDITIONAL VETS,2013,"$20,632.99"
146,Vernon,COLLEGES & HOSPITALS PILOT,2013,"$304,100.33"
146,Vernon,COLLEGES & HOSPITALS PILOT,2012,"$318,886.03"
146,Vernon,STATE-OWNED PILOT,2013,"$197,040.16"
146,Vernon,MASHANTUCKET PEQUOT &  MOHEGAN,2013,"$192,979.13"
146,Vernon,ELDERLY HOMEOWNERS,2013,"$135,044.56"
146,Vernon,ELECTRIC GENERATION FACILITIES GRANT,2012,$0.00
146,Vernon,MASHANTUCKET PEQUOT &  MOHEGAN,2012,"$217,971.99"
146,Vernon,STATE-OWNED PILOT,2012,"$206,412.71"
146,Vernon,STATE-OWNED PILOT,2011,"$199,680.91"
146,Vernon,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
146,Vernon,MASHANTUCKET PEQUOT &  MOHEGAN,2011,"$245,130.80"
146,Vernon,COLLEGES & HOSPITALS PILOT,2011,"$341,963.85"
146,Vernon,ADDITIONAL VETS,2012,"$19,132.40"
147,Voluntown,MFG. MACH. & EQUIP / COMML M.V.,2011,"$1,588.83"
147,Voluntown,TOTALLY DISABLED,2010,$280.00
147,Voluntown,ELDERLY HOMEOWNERS,2012,"$15,793.20"
147,Voluntown,ELDERLY HOMEOWNERS,2010,"$15,369.37"
147,Voluntown,TOTALLY DISABLED,2014,$271.58
147,Voluntown,TOTALLY DISABLED,2013,$397.11
147,Voluntown,ADDITIONAL VETS,2010,"$2,080.00"
147,Voluntown,ELDERLY HOMEOWNERS,2014,"$15,783.46"
147,Voluntown,TOTALLY DISABLED,2012,$362.55
147,Voluntown,ELDERLY HOMEOWNERS,2011,"$16,100.02"
147,Voluntown,TOTALLY DISABLED,2011,$280.00
147,Voluntown,COLLEGES & HOSPITALS PILOT,2014,"$60,000.00"
147,Voluntown,ADDITIONAL VETS,2011,"$2,240.00"
147,Voluntown,MASHANTUCKET PEQUOT &  MOHEGAN,2014,"$105,783.87"
147,Voluntown,STATE-OWNED PILOT,2014,"$134,122.85"
147,Voluntown,STATE-OWNED PILOT,2010,"$125,323.19"
147,Voluntown,MASHANTUCKET PEQUOT &  MOHEGAN,2010,"$106,946.63"
147,Voluntown,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
147,Voluntown,COLLEGES & HOSPITALS PILOT,2010,"$60,000.00"
147,Voluntown,MFG. MACH. & EQUIP / COMML M.V.,2010,"$3,321.98"
147,Voluntown,ADDITIONAL VETS,2012,"$3,172.80"
147,Voluntown,ADDITIONAL VETS,2013,"$2,344.89"
147,Voluntown,COLLEGES & HOSPITALS PILOT,2013,"$60,000.00"
147,Voluntown,COLLEGES & HOSPITALS PILOT,2012,"$60,000.00"
147,Voluntown,STATE-OWNED PILOT,2013,"$143,095.35"
147,Voluntown,MASHANTUCKET PEQUOT &  MOHEGAN,2013,"$106,005.60"
147,Voluntown,ELDERLY HOMEOWNERS,2013,"$15,912.43"
147,Voluntown,ELECTRIC GENERATION FACILITIES GRANT,2012,$0.00
147,Voluntown,MASHANTUCKET PEQUOT &  MOHEGAN,2012,"$107,456.68"
147,Voluntown,STATE-OWNED PILOT,2012,"$111,769.35"
147,Voluntown,STATE-OWNED PILOT,2011,"$116,910.25"
147,Voluntown,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
147,Voluntown,MASHANTUCKET PEQUOT &  MOHEGAN,2011,"$105,901.55"
147,Voluntown,COLLEGES & HOSPITALS PILOT,2011,"$60,000.00"
148,Wallingford,MFG. MACH. & EQUIP / COMML M.V.,2011,"$1,589,755.62"
148,Wallingford,TOTALLY DISABLED,2010,"$4,647.42"
148,Wallingford,ELDERLY HOMEOWNERS,2012,"$284,265.87"
148,Wallingford,ELDERLY TAX FREEZE,2012,"$2,000.00"
148,Wallingford,ELDERLY TAX FREEZE,2010,"$2,000.00"
148,Wallingford,ELDERLY HOMEOWNERS,2010,"$297,354.14"
148,Wallingford,TOTALLY DISABLED,2014,"$4,127.31"
148,Wallingford,TOTALLY DISABLED,2013,"$4,570.18"
148,Wallingford,ADDITIONAL VETS,2010,"$47,096.24"
148,Wallingford,ELDERLY HOMEOWNERS,2014,"$281,265.58"
148,Wallingford,TOTALLY DISABLED,2012,"$4,673.06"
148,Wallingford,ELDERLY TAX FREEZE,2014,"$2,000.00"
148,Wallingford,ELDERLY HOMEOWNERS,2011,"$283,461.13"
148,Wallingford,TOTALLY DISABLED,2011,"$4,591.82"
148,Wallingford,COLLEGES & HOSPITALS PILOT,2014,"$339,817.62"
148,Wallingford,ADDITIONAL VETS,2011,"$48,200.33"
148,Wallingford,MASHANTUCKET PEQUOT &  MOHEGAN,2014,"$174,548.39"
148,Wallingford,ELDERLY TAX FREEZE,2011,"$2,000.00"
148,Wallingford,STATE-OWNED PILOT,2014,"$50,522.50"
148,Wallingford,STATE-OWNED PILOT,2010,"$51,412.36"
148,Wallingford,MASHANTUCKET PEQUOT &  MOHEGAN,2010,"$166,105.53"
148,Wallingford,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
148,Wallingford,COLLEGES & HOSPITALS PILOT,2010,"$371,546.90"
148,Wallingford,MFG. MACH. & EQUIP / COMML M.V.,2010,"$1,671,310.89"
148,Wallingford,ADDITIONAL VETS,2012,"$52,408.23"
148,Wallingford,ADDITIONAL VETS,2013,"$47,425.36"
148,Wallingford,COLLEGES & HOSPITALS PILOT,2013,"$367,343.50"
148,Wallingford,COLLEGES & HOSPITALS PILOT,2012,"$371,582.04"
148,Wallingford,STATE-OWNED PILOT,2013,"$52,498.87"
148,Wallingford,MASHANTUCKET PEQUOT &  MOHEGAN,2013,"$173,592.90"
148,Wallingford,ELDERLY TAX FREEZE,2013,"$2,000.00"
148,Wallingford,ELDERLY HOMEOWNERS,2013,"$279,105.25"
148,Wallingford,ELECTRIC GENERATION FACILITIES GRANT,2012,$0.00
148,Wallingford,MASHANTUCKET PEQUOT &  MOHEGAN,2012,"$179,312.30"
148,Wallingford,STATE-OWNED PILOT,2012,"$48,127.66"
148,Wallingford,STATE-OWNED PILOT,2011,"$48,501.72"
148,Wallingford,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
148,Wallingford,MASHANTUCKET PEQUOT &  MOHEGAN,2011,"$171,406.20"
148,Wallingford,COLLEGES & HOSPITALS PILOT,2011,"$405,524.90"
149,Warren,MFG. MACH. & EQUIP / COMML M.V.,2011,$235.25
149,Warren,TOTALLY DISABLED,2010,$48.00
149,Warren,ELDERLY HOMEOWNERS,2012,"$8,624.01"
149,Warren,ELDERLY HOMEOWNERS,2010,"$7,201.02"
149,Warren,TOTALLY DISABLED,2014,$48.99
149,Warren,TOTALLY DISABLED,2013,$50.06
149,Warren,ADDITIONAL VETS,2010,$576.00
149,Warren,ELDERLY HOMEOWNERS,2014,"$10,797.33"
149,Warren,TOTALLY DISABLED,2012,$49.00
149,Warren,ELDERLY HOMEOWNERS,2011,"$8,056.20"
149,Warren,TOTALLY DISABLED,2011,$49.00
149,Warren,ADDITIONAL VETS,2011,$784.00
149,Warren,MASHANTUCKET PEQUOT &  MOHEGAN,2014,"$6,585.41"
149,Warren,STATE-OWNED PILOT,2014,"$12,891.80"
149,Warren,STATE-OWNED PILOT,2010,"$14,483.49"
149,Warren,MASHANTUCKET PEQUOT &  MOHEGAN,2010,"$7,092.85"
149,Warren,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
149,Warren,COLLEGES & HOSPITALS PILOT,2010,$0.00
149,Warren,MFG. MACH. & EQUIP / COMML M.V.,2010,$876.35
149,Warren,ADDITIONAL VETS,2012,$860.05
149,Warren,ADDITIONAL VETS,2013,$868.39
149,Warren,STATE-OWNED PILOT,2013,"$13,003.31"
149,Warren,MASHANTUCKET PEQUOT &  MOHEGAN,2013,"$6,854.16"
149,Warren,ELDERLY HOMEOWNERS,2013,"$9,442.43"
149,Warren,ELECTRIC GENERATION FACILITIES GRANT,2012,$0.00
149,Warren,MASHANTUCKET PEQUOT &  MOHEGAN,2012,"$6,335.64"
149,Warren,STATE-OWNED PILOT,2012,"$13,567.35"
149,Warren,STATE-OWNED PILOT,2011,"$13,492.34"
149,Warren,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
149,Warren,MASHANTUCKET PEQUOT &  MOHEGAN,2011,"$6,611.49"
149,Warren,COLLEGES & HOSPITALS PILOT,2011,$0.00
150,Washington,MFG. MACH. & EQUIP / COMML M.V.,2011,$231.41
150,Washington,TOTALLY DISABLED,2010,$161.25
150,Washington,ELDERLY HOMEOWNERS,2012,"$17,590.59"
150,Washington,ELDERLY HOMEOWNERS,2010,"$20,336.25"
150,Washington,TOTALLY DISABLED,2014,$134.58
150,Washington,TOTALLY DISABLED,2013,$154.99
150,Washington,ADDITIONAL VETS,2010,"$1,470.70"
150,Washington,ELDERLY HOMEOWNERS,2014,"$23,404.17"
150,Washington,TOTALLY DISABLED,2012,$132.00
150,Washington,ELDERLY HOMEOWNERS,2011,"$20,731.53"
150,Washington,TOTALLY DISABLED,2011,$132.00
150,Washington,ADDITIONAL VETS,2011,"$1,416.03"
150,Washington,MASHANTUCKET PEQUOT &  MOHEGAN,2014,"$7,331.40"
150,Washington,STATE-OWNED PILOT,2014,"$31,545.00"
150,Washington,STATE-OWNED PILOT,2010,"$12,456.91"
150,Washington,MASHANTUCKET PEQUOT &  MOHEGAN,2010,"$6,878.83"
150,Washington,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
150,Washington,COLLEGES & HOSPITALS PILOT,2010,$0.00
150,Washington,MFG. MACH. & EQUIP / COMML M.V.,2010,$927.24
150,Washington,ADDITIONAL VETS,2012,"$1,029.72"
150,Washington,ADDITIONAL VETS,2013,"$1,183.01"
150,Washington,STATE-OWNED PILOT,2013,"$32,298.62"
150,Washington,MASHANTUCKET PEQUOT &  MOHEGAN,2013,"$7,485.67"
150,Washington,ELDERLY HOMEOWNERS,2013,"$25,531.06"
150,Washington,ELECTRIC GENERATION FACILITIES GRANT,2012,$0.00
150,Washington,MASHANTUCKET PEQUOT &  MOHEGAN,2012,"$7,184.92"
150,Washington,STATE-OWNED PILOT,2012,"$33,699.64"
150,Washington,STATE-OWNED PILOT,2011,"$34,448.30"
150,Washington,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
150,Washington,MASHANTUCKET PEQUOT &  MOHEGAN,2011,"$7,390.55"
150,Washington,COLLEGES & HOSPITALS PILOT,2011,$0.00
151,Waterbury,MFG. MACH. & EQUIP / COMML M.V.,2011,"$2,076,794.89"
151,Waterbury,TOTALLY DISABLED,2010,"$26,223.64"
151,Waterbury,DISTRESSED,2010,"$225,917.77"
151,Waterbury,ELDERLY HOMEOWNERS,2012,"$758,266.52"
151,Waterbury,ELDERLY TAX FREEZE,2012,"$3,166.00"
151,Waterbury,ELDERLY TAX FREEZE,2010,"$8,000.00"
151,Waterbury,ELDERLY HOMEOWNERS,2010,"$819,969.82"
151,Waterbury,TOTALLY DISABLED,2014,"$30,661.33"
151,Waterbury,TOTALLY DISABLED,2013,"$24,367.69"
151,Waterbury,ADDITIONAL VETS,2010,"$136,394.07"
151,Waterbury,ELDERLY HOMEOWNERS,2014,"$709,413.40"
151,Waterbury,TOTALLY DISABLED,2012,"$27,008.73"
151,Waterbury,ELDERLY TAX FREEZE,2014,"$2,000.00"
151,Waterbury,ELDERLY HOMEOWNERS,2011,"$763,827.64"
151,Waterbury,TOTALLY DISABLED,2011,"$27,411.37"
151,Waterbury,COLLEGES & HOSPITALS PILOT,2014,"$5,433,960.04"
151,Waterbury,ADDITIONAL VETS,2011,"$137,111.26"
151,Waterbury,MASHANTUCKET PEQUOT &  MOHEGAN,2014,"$3,037,163.05"
151,Waterbury,ELDERLY TAX FREEZE,2011,"$4,000.00"
151,Waterbury,STATE-OWNED PILOT,2014,"$3,735,300.80"
151,Waterbury,STATE-OWNED PILOT,2010,"$4,269,724.20"
151,Waterbury,MASHANTUCKET PEQUOT &  MOHEGAN,2010,"$3,001,233.57"
151,Waterbury,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
151,Waterbury,COLLEGES & HOSPITALS PILOT,2010,"$7,409,672.28"
151,Waterbury,MFG. MACH. & EQUIP / COMML M.V.,2010,"$2,697,015.30"
151,Waterbury,ADDITIONAL VETS,2012,"$127,901.54"
151,Waterbury,ADDITIONAL VETS,2013,"$117,366.46"
151,Waterbury,COLLEGES & HOSPITALS PILOT,2013,"$6,034,246.62"
151,Waterbury,COLLEGES & HOSPITALS PILOT,2012,"$6,405,076.28"
151,Waterbury,STATE-OWNED PILOT,2013,"$3,999,714.79"
151,Waterbury,MASHANTUCKET PEQUOT &  MOHEGAN,2013,"$3,043,697.02"
151,Waterbury,ELDERLY TAX FREEZE,2013,"$2,000.00"
151,Waterbury,DISTRESSED,2012,"$120,997.82"
151,Waterbury,ELDERLY HOMEOWNERS,2013,"$745,633.63"
151,Waterbury,DISTRESSED,2013,"$123,015.45"
151,Waterbury,ELECTRIC GENERATION FACILITIES GRANT,2012,$0.00
151,Waterbury,MASHANTUCKET PEQUOT &  MOHEGAN,2012,"$3,074,074.69"
151,Waterbury,STATE-OWNED PILOT,2012,"$4,158,422.58"
151,Waterbury,STATE-OWNED PILOT,2011,"$4,154,115.53"
151,Waterbury,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
151,Waterbury,MASHANTUCKET PEQUOT &  MOHEGAN,2011,"$3,017,911.77"
151,Waterbury,COLLEGES & HOSPITALS PILOT,2011,"$6,925,974.91"
152,Waterford,MFG. MACH. & EQUIP / COMML M.V.,2011,"$27,196.86"
152,Waterford,TOTALLY DISABLED,2010,"$1,631.88"
152,Waterford,ELDERLY HOMEOWNERS,2012,"$180,954.20"
152,Waterford,ELDERLY TAX FREEZE,2012,"$2,000.00"
152,Waterford,ELDERLY TAX FREEZE,2010,"$3,666.00"
152,Waterford,ELDERLY HOMEOWNERS,2010,"$166,589.82"
152,Waterford,TOTALLY DISABLED,2014,"$2,111.89"
152,Waterford,TOTALLY DISABLED,2013,"$1,914.68"
152,Waterford,ADDITIONAL VETS,2010,"$8,078.81"
152,Waterford,ELDERLY HOMEOWNERS,2014,"$182,304.99"
152,Waterford,TOTALLY DISABLED,2012,"$1,944.77"
152,Waterford,ELDERLY TAX FREEZE,2014,"$2,000.00"
152,Waterford,ELDERLY HOMEOWNERS,2011,"$172,648.26"
152,Waterford,TOTALLY DISABLED,2011,"$1,674.50"
152,Waterford,COLLEGES & HOSPITALS PILOT,2014,"$46,015.19"
152,Waterford,ADDITIONAL VETS,2011,"$9,221.67"
152,Waterford,MASHANTUCKET PEQUOT &  MOHEGAN,2014,"$46,896.59"
152,Waterford,ELDERLY TAX FREEZE,2011,"$2,000.00"
152,Waterford,STATE-OWNED PILOT,2014,"$367,117.15"
152,Waterford,STATE-OWNED PILOT,2010,"$391,977.92"
152,Waterford,MASHANTUCKET PEQUOT &  MOHEGAN,2010,"$53,802.82"
152,Waterford,ELECTRIC GENERATION FACILITIES GRANT,2010,"$2,057,744.42"
152,Waterford,COLLEGES & HOSPITALS PILOT,2010,"$56,817.35"
152,Waterford,MFG. MACH. & EQUIP / COMML M.V.,2010,"$37,565.00"
152,Waterford,ADDITIONAL VETS,2012,"$10,773.43"
152,Waterford,ADDITIONAL VETS,2013,"$10,268.69"
152,Waterford,COLLEGES & HOSPITALS PILOT,2013,"$48,706.61"
152,Waterford,COLLEGES & HOSPITALS PILOT,2012,"$49,646.16"
152,Waterford,STATE-OWNED PILOT,2013,"$373,492.90"
152,Waterford,MASHANTUCKET PEQUOT &  MOHEGAN,2013,"$47,802.75"
152,Waterford,ELDERLY TAX FREEZE,2013,"$2,000.00"
152,Waterford,ELDERLY HOMEOWNERS,2013,"$184,202.92"
152,Waterford,ELECTRIC GENERATION FACILITIES GRANT,2012,$0.00
152,Waterford,MASHANTUCKET PEQUOT &  MOHEGAN,2012,"$47,195.35"
152,Waterford,STATE-OWNED PILOT,2012,"$374,139.83"
152,Waterford,STATE-OWNED PILOT,2011,"$365,153.82"
152,Waterford,ELECTRIC GENERATION FACILITIES GRANT,2011,"$1,087,906.49"
152,Waterford,MASHANTUCKET PEQUOT &  MOHEGAN,2011,"$47,870.68"
152,Waterford,COLLEGES & HOSPITALS PILOT,2011,"$52,557.90"
153,Watertown,MFG. MACH. & EQUIP / COMML M.V.,2011,"$521,334.49"
153,Watertown,TOTALLY DISABLED,2010,"$1,656.12"
153,Watertown,ELDERLY HOMEOWNERS,2012,"$198,890.55"
153,Watertown,ELDERLY TAX FREEZE,2012,"$2,000.00"
153,Watertown,ELDERLY TAX FREEZE,2010,"$2,000.00"
153,Watertown,ELDERLY HOMEOWNERS,2010,"$187,378.89"
153,Watertown,TOTALLY DISABLED,2014,"$1,635.84"
153,Watertown,TOTALLY DISABLED,2013,"$1,679.49"
153,Watertown,ADDITIONAL VETS,2010,"$21,502.93"
153,Watertown,ELDERLY HOMEOWNERS,2014,"$194,974.14"
153,Watertown,TOTALLY DISABLED,2012,"$1,702.36"
153,Watertown,ELDERLY TAX FREEZE,2014,"$1,334.00"
153,Watertown,ELDERLY HOMEOWNERS,2011,"$184,716.30"
153,Watertown,TOTALLY DISABLED,2011,"$1,741.16"
153,Watertown,ADDITIONAL VETS,2011,"$20,462.31"
153,Watertown,MASHANTUCKET PEQUOT &  MOHEGAN,2014,"$82,610.22"
153,Watertown,ELDERLY TAX FREEZE,2011,"$2,000.00"
153,Watertown,STATE-OWNED PILOT,2014,"$31,976.08"
153,Watertown,STATE-OWNED PILOT,2010,"$20,889.66"
153,Watertown,MASHANTUCKET PEQUOT &  MOHEGAN,2010,"$71,028.19"
153,Watertown,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
153,Watertown,COLLEGES & HOSPITALS PILOT,2010,$0.00
153,Watertown,MFG. MACH. & EQUIP / COMML M.V.,2010,"$824,818.14"
153,Watertown,ADDITIONAL VETS,2012,"$23,029.97"
153,Watertown,ADDITIONAL VETS,2013,"$29,538.46"
153,Watertown,STATE-OWNED PILOT,2013,"$32,942.83"
153,Watertown,MASHANTUCKET PEQUOT &  MOHEGAN,2013,"$84,307.48"
153,Watertown,ELDERLY TAX FREEZE,2013,"$2,000.00"
153,Watertown,ELDERLY HOMEOWNERS,2013,"$194,245.58"
153,Watertown,ELECTRIC GENERATION FACILITIES GRANT,2012,$0.00
153,Watertown,MASHANTUCKET PEQUOT &  MOHEGAN,2012,"$84,988.41"
153,Watertown,STATE-OWNED PILOT,2012,"$33,767.24"
153,Watertown,STATE-OWNED PILOT,2011,"$34,503.49"
153,Watertown,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
153,Watertown,MASHANTUCKET PEQUOT &  MOHEGAN,2011,"$70,897.57"
153,Watertown,COLLEGES & HOSPITALS PILOT,2011,$0.00
154,Westbrook,MFG. MACH. & EQUIP / COMML M.V.,2011,"$214,436.09"
154,Westbrook,TOTALLY DISABLED,2010,$700.90
154,Westbrook,ELDERLY HOMEOWNERS,2012,"$43,141.34"
154,Westbrook,ELDERLY HOMEOWNERS,2010,"$38,849.51"
154,Westbrook,TOTALLY DISABLED,2014,$573.03
154,Westbrook,TOTALLY DISABLED,2013,$666.52
154,Westbrook,ADDITIONAL VETS,2010,"$9,931.10"
154,Westbrook,ELDERLY HOMEOWNERS,2014,"$46,319.97"
154,Westbrook,TOTALLY DISABLED,2012,$576.64
154,Westbrook,ELDERLY HOMEOWNERS,2011,"$41,738.92"
154,Westbrook,TOTALLY DISABLED,2011,$638.25
154,Westbrook,ADDITIONAL VETS,2011,"$11,475.56"
154,Westbrook,MASHANTUCKET PEQUOT &  MOHEGAN,2014,"$14,941.75"
154,Westbrook,STATE-OWNED PILOT,2014,"$28,183.53"
