"Town","FIPS","Year","Grant","Value"
"Naugatuck","0900949950",2015,"Veterans' Exemption",38157.12
"Naugatuck","0900949950",2015,"Disability Exemption",18418.33
"Naugatuck","0900949950",2015,"Pequot Grants",218528.97
"Naugatuck","0900949950",2015,"Elderly Freeze",0
"Naugatuck","0900949950",2015,"DECD Tax Abatement",0
"Naugatuck","0900949950",2015,"DECD PILOT Grant",0
"Naugatuck","0900949950",2015,"LoCIP",248445
"Naugatuck","0900949950",2015,"Town Aid Road",424180
"Naugatuck","0900949950",2014,"Total",1231634.72
"Naugatuck","0900949950",2015,"Total",1259805.2
"New Haven","0900952070",2014,"Colleges & Hospitals PILOT",38567487.84
"New Haven","0900952070",2014,"Elderly Circuit Breaker",434349.56
"New Haven","0900952070",2014,"State Property PILOT",5070785.73
"New Haven","0900952070",2014,"Veterans' Exemption",52426.83
"New Haven","0900952070",2014,"Disability Exemption",11230.71
"New Haven","0900952070",2014,"Pequot Grants",7417027.69
"New Haven","0900952070",2014,"Elderly Freeze",4000
"New Haven","0900952070",2014,"DECD Tax Abatement",85128
"New Haven","0900952070",2014,"DECD PILOT Grant",0
"New Haven","0900952070",2014,"LoCIP",1790889
"New Haven","0900952070",2014,"Town Aid Road",1244746.28
"New Haven","0900952070",2015,"Colleges & Hospitals PILOT",43465331.53
"New Haven","0900952070",2015,"Elderly Circuit Breaker",426816.3
"New Haven","0900952070",2015,"State Property PILOT",6879419.01
"New Haven","0900952070",2015,"Veterans' Exemption",54310.53
"New Haven","0900952070",2015,"Disability Exemption",10427.76
"New Haven","0900952070",2015,"Pequot Grants",6537303.87
"New Haven","0900952070",2015,"Elderly Freeze",2000
"New Haven","0900952070",2015,"DECD Tax Abatement",84958
"New Haven","0900952070",2015,"DECD PILOT Grant",0
"New Haven","0900952070",2015,"LoCIP",1648668
"New Haven","0900952070",2015,"Town Aid Road",1251332
"New Haven","0900952070",2014,"Total",54678071.64
"New Haven","0900952070",2015,"Total",60360567
"North Branford","0900953890",2014,"Colleges & Hospitals PILOT",2248.96
"North Branford","0900953890",2014,"Elderly Circuit Breaker",112940.9
"North Branford","0900953890",2014,"State Property PILOT",5039.5
"North Branford","0900953890",2014,"Veterans' Exemption",13159.68
"North Branford","0900953890",2014,"Disability Exemption",2377.76
"North Branford","0900953890",2014,"Pequot Grants",43533.49
"North Branford","0900953890",2014,"Elderly Freeze",2000
"North Branford","0900953890",2014,"DECD Tax Abatement",0
"North Branford","0900953890",2014,"DECD PILOT Grant",0
"North Branford","0900953890",2014,"LoCIP",90105
"North Branford","0900953890",2014,"Town Aid Road",281783.31
"North Branford","0900953890",2015,"Colleges & Hospitals PILOT",2433.81
"North Branford","0900953890",2015,"Elderly Circuit Breaker",120167.07
"North Branford","0900953890",2015,"State Property PILOT",5679.62
"North Branford","0900953890",2015,"Veterans' Exemption",13973.05
"North Branford","0900953890",2015,"Disability Exemption",2275.32
"North Branford","0900953890",2015,"Pequot Grants",45448.75
"North Branford","0900953890",2015,"Elderly Freeze",2000
"North Branford","0900953890",2015,"DECD Tax Abatement",0
"North Branford","0900953890",2015,"DECD PILOT Grant",0
"North Branford","0900953890",2015,"LoCIP",88887
"North Branford","0900953890",2015,"Town Aid Road",281428
"North Branford","0900953890",2014,"Total",553188.6
"North Branford","0900953890",2015,"Total",562292.62
"North Haven","0900954870",2014,"Colleges & Hospitals PILOT",331748.56
"North Haven","0900954870",2014,"Elderly Circuit Breaker",214469.36
"North Haven","0900954870",2014,"State Property PILOT",104822.78
"North Haven","0900954870",2014,"Veterans' Exemption",31996.18
"North Haven","0900954870",2014,"Disability Exemption",3378
"North Haven","0900954870",2014,"Pequot Grants",157486.81
"North Haven","0900954870",2014,"Elderly Freeze",0
"North Haven","0900954870",2014,"DECD Tax Abatement",0
"North Haven","0900954870",2014,"DECD PILOT Grant",0
"North Haven","0900954870",2014,"LoCIP",155081
"North Haven","0900954870",2014,"Town Aid Road",360908.36
"North Haven","0900954870",2015,"Colleges & Hospitals PILOT",647578.86
"North Haven","0900954870",2015,"Elderly Circuit Breaker",215596.73
"North Haven","0900954870",2015,"State Property PILOT",119369.41
"North Haven","0900954870",2015,"Veterans' Exemption",32137.73
"North Haven","0900954870",2015,"Disability Exemption",3709.23
"North Haven","0900954870",2015,"Pequot Grants",158405.67
"North Haven","0900954870",2015,"Elderly Freeze",0
"North Haven","0900954870",2015,"DECD Tax Abatement",0
"North Haven","0900954870",2015,"DECD PILOT Grant",0
"North Haven","0900954870",2015,"LoCIP",154749
"North Haven","0900954870",2015,"Town Aid Road",360171
"North Haven","0900954870",2014,"Total",1359891.05
"North Haven","0900954870",2015,"Total",1691717.63
"Orange","0900957600",2014,"Colleges & Hospitals PILOT",191723.95
"Orange","0900957600",2014,"Elderly Circuit Breaker",81206.43
"Orange","0900957600",2014,"State Property PILOT",14826.7
"Orange","0900957600",2014,"Veterans' Exemption",14676.74
"Orange","0900957600",2014,"Disability Exemption",698.68
"Orange","0900957600",2014,"Pequot Grants",42710.58
"Orange","0900957600",2014,"Elderly Freeze",0
"Orange","0900957600",2014,"DECD Tax Abatement",0
"Orange","0900957600",2014,"DECD PILOT Grant",0
"Orange","0900957600",2014,"LoCIP",101148
"Orange","0900957600",2014,"Town Aid Road",275453.81
"Orange","0900957600",2015,"Colleges & Hospitals PILOT",248667.87
"Orange","0900957600",2015,"Elderly Circuit Breaker",88748.78
"Orange","0900957600",2015,"State Property PILOT",11829.23
"Orange","0900957600",2015,"Veterans' Exemption",4372.91
"Orange","0900957600",2015,"Disability Exemption",735.08
"Orange","0900957600",2015,"Pequot Grants",49247.07
"Orange","0900957600",2015,"Elderly Freeze",0
"Orange","0900957600",2015,"DECD Tax Abatement",0
"Orange","0900957600",2015,"DECD PILOT Grant",0
"Orange","0900957600",2015,"LoCIP",100913
"Orange","0900957600",2015,"Town Aid Road",275147
"Orange","0900957600",2014,"Total",722444.89
"Orange","0900957600",2015,"Total",779660.94
"Oxford","0900958300",2014,"Colleges & Hospitals PILOT",0
"Oxford","0900958300",2014,"Elderly Circuit Breaker",41251.79
"Oxford","0900958300",2014,"State Property PILOT",228601.39
"Oxford","0900958300",2014,"Veterans' Exemption",6814.94
"Oxford","0900958300",2014,"Disability Exemption",1155.74
"Oxford","0900958300",2014,"Pequot Grants",32441.97
"Oxford","0900958300",2014,"Elderly Freeze",0
"Oxford","0900958300",2014,"DECD Tax Abatement",0
"Oxford","0900958300",2014,"DECD PILOT Grant",0
"Oxford","0900958300",2014,"LoCIP",96161
"Oxford","0900958300",2014,"Town Aid Road",272785.92
"Oxford","0900958300",2015,"Colleges & Hospitals PILOT",0
"Oxford","0900958300",2015,"Elderly Circuit Breaker",36912.77
"Oxford","0900958300",2015,"State Property PILOT",252505.19
"Oxford","0900958300",2015,"Veterans' Exemption",6146.25
"Oxford","0900958300",2015,"Disability Exemption",1038.71
"Oxford","0900958300",2015,"Pequot Grants",34508.94
"Oxford","0900958300",2015,"Elderly Freeze",0
"Oxford","0900958300",2015,"DECD Tax Abatement",0
"Oxford","0900958300",2015,"DECD PILOT Grant",0
"Oxford","0900958300",2015,"LoCIP",95377
"Oxford","0900958300",2015,"Town Aid Road",273845
"Oxford","0900958300",2014,"Total",679212.75
"Oxford","0900958300",2015,"Total",700333.86
"Prospect","0900962290",2014,"Colleges & Hospitals PILOT",0
"Prospect","0900962290",2014,"Elderly Circuit Breaker",78353.44
"Prospect","0900962290",2014,"State Property PILOT",1876.84
"Prospect","0900962290",2014,"Veterans' Exemption",18808.55
"Prospect","0900962290",2014,"Disability Exemption",1039.09
"Prospect","0900962290",2014,"Pequot Grants",33489.32
"Prospect","0900962290",2014,"Elderly Freeze",0
"Prospect","0900962290",2014,"DECD Tax Abatement",0
"Prospect","0900962290",2014,"DECD PILOT Grant",0
"Prospect","0900962290",2014,"LoCIP",64423
"Prospect","0900962290",2014,"Town Aid Road",238311.73
"Prospect","0900962290",2015,"Colleges & Hospitals PILOT",0
"Prospect","0900962290",2015,"Elderly Circuit Breaker",75682.72
"Prospect","0900962290",2015,"State Property PILOT",2055.16
"Prospect","0900962290",2015,"Veterans' Exemption",18924.67
"Prospect","0900962290",2015,"Disability Exemption",988.06
"Prospect","0900962290",2015,"Pequot Grants",37247.42
"Prospect","0900962290",2015,"Elderly Freeze",0
"Prospect","0900962290",2015,"DECD Tax Abatement",0
"Prospect","0900962290",2015,"DECD PILOT Grant",0
"Prospect","0900962290",2015,"LoCIP",66103
"Prospect","0900962290",2015,"Town Aid Road",240207
"Prospect","0900962290",2014,"Total",436301.97
"Prospect","0900962290",2015,"Total",441208.03
"Seymour","0900967610",2014,"Colleges & Hospitals PILOT",0
"Seymour","0900967610",2014,"Elderly Circuit Breaker",128280.38
"Seymour","0900967610",2014,"State Property PILOT",20511.83
"Seymour","0900967610",2014,"Veterans' Exemption",20268.62
"Seymour","0900967610",2014,"Disability Exemption",2784.89
"Seymour","0900967610",2014,"Pequot Grants",75402.85
"Seymour","0900967610",2014,"Elderly Freeze",0
"Seymour","0900967610",2014,"DECD Tax Abatement",0
"Seymour","0900967610",2014,"DECD PILOT Grant",67306
"Seymour","0900967610",2014,"LoCIP",115793
"Seymour","0900967610",2014,"Town Aid Road",297024.47
"Seymour","0900967610",2015,"Colleges & Hospitals PILOT",0
"Seymour","0900967610",2015,"Elderly Circuit Breaker",124797.06
"Seymour","0900967610",2015,"State Property PILOT",22330.52
"Seymour","0900967610",2015,"Veterans' Exemption",18154.52
"Seymour","0900967610",2015,"Disability Exemption",2701.53
"Seymour","0900967610",2015,"Pequot Grants",78392.55
"Seymour","0900967610",2015,"Elderly Freeze",0
"Seymour","0900967610",2015,"DECD Tax Abatement",0
"Seymour","0900967610",2015,"DECD PILOT Grant",68127
"Seymour","0900967610",2015,"LoCIP",115583
"Seymour","0900967610",2015,"Town Aid Road",297032
"Seymour","0900967610",2014,"Total",727372.04
"Seymour","0900967610",2015,"Total",727118.18
"Southbury","0900969640",2014,"Colleges & Hospitals PILOT",0
"Southbury","0900969640",2014,"Elderly Circuit Breaker",195937.52
"Southbury","0900969640",2014,"State Property PILOT",269239.25
"Southbury","0900969640",2014,"Veterans' Exemption",15147.82
"Southbury","0900969640",2014,"Disability Exemption",1494
"Southbury","0900969640",2014,"Pequot Grants",36930.01
"Southbury","0900969640",2014,"Elderly Freeze",0
"Southbury","0900969640",2014,"DECD Tax Abatement",0
"Southbury","0900969640",2014,"DECD PILOT Grant",0
"Southbury","0900969640",2014,"LoCIP",131719
"Southbury","0900969640",2014,"Town Aid Road",379452.79
"Southbury","0900969640",2015,"Colleges & Hospitals PILOT",0
"Southbury","0900969640",2015,"Elderly Circuit Breaker",216143.43
"Southbury","0900969640",2015,"State Property PILOT",298743.47
"Southbury","0900969640",2015,"Veterans' Exemption",14640.33
"Southbury","0900969640",2015,"Disability Exemption",1482.08
"Southbury","0900969640",2015,"Pequot Grants",42711.38
"Southbury","0900969640",2015,"Elderly Freeze",0
"Southbury","0900969640",2015,"DECD Tax Abatement",0
"Southbury","0900969640",2015,"DECD PILOT Grant",0
"Southbury","0900969640",2015,"LoCIP",132008
"Southbury","0900969640",2015,"Town Aid Road",379296
"Southbury","0900969640",2014,"Total",1029920.39
"Southbury","0900969640",2015,"Total",1085024.69
"Wallingford","0900978740",2014,"Colleges & Hospitals PILOT",339817.62
"Wallingford","0900978740",2014,"Elderly Circuit Breaker",281265.58
"Wallingford","0900978740",2014,"State Property PILOT",50522.5
"Wallingford","0900978740",2014,"Veterans' Exemption",44457.48
"Wallingford","0900978740",2014,"Disability Exemption",4127.31
"Wallingford","0900978740",2014,"Pequot Grants",174548.39
"Wallingford","0900978740",2014,"Elderly Freeze",2000
"Wallingford","0900978740",2014,"DECD Tax Abatement",0
"Wallingford","0900978740",2014,"DECD PILOT Grant",0
"Wallingford","0900978740",2014,"LoCIP",290262
"Wallingford","0900978740",2014,"Town Aid Road",542292.78
"Wallingford","0900978740",2015,"Colleges & Hospitals PILOT",354182.58
"Wallingford","0900978740",2015,"Elderly Circuit Breaker",283946.05
"Wallingford","0900978740",2015,"State Property PILOT",55743.48
"Wallingford","0900978740",2015,"Veterans' Exemption",45207.4
"Wallingford","0900978740",2015,"Disability Exemption",3972.73
"Wallingford","0900978740",2015,"Pequot Grants",172354.59
"Wallingford","0900978740",2015,"Elderly Freeze",2000
"Wallingford","0900978740",2015,"DECD Tax Abatement",0
"Wallingford","0900978740",2015,"DECD PILOT Grant",0
"Wallingford","0900978740",2015,"LoCIP",288056
"Wallingford","0900978740",2015,"Town Aid Road",542236
"Wallingford","0900978740",2014,"Total",1729293.66
"Wallingford","0900978740",2015,"Total",1747698.83
"Waterbury","0900980070",2014,"Colleges & Hospitals PILOT",5433960.04
"Waterbury","0900980070",2014,"Elderly Circuit Breaker",709413.4
"Waterbury","0900980070",2014,"State Property PILOT",3735300.8
"Waterbury","0900980070",2014,"Veterans' Exemption",153353.97
"Waterbury","0900980070",2014,"Disability Exemption",30661.33
"Waterbury","0900980070",2014,"Pequot Grants",3037163.05
"Waterbury","0900980070",2014,"Elderly Freeze",2000
"Waterbury","0900980070",2014,"DECD Tax Abatement",218300
"Waterbury","0900980070",2014,"DECD PILOT Grant",0
"Waterbury","0900980070",2014,"LoCIP",1228228
"Waterbury","0900980070",2014,"Town Aid Road",1083548.21
"Waterbury","0900980070",2015,"Colleges & Hospitals PILOT",5773417.71
"Waterbury","0900980070",2015,"Elderly Circuit Breaker",723824.33
"Waterbury","0900980070",2015,"State Property PILOT",4498583.17
"Waterbury","0900980070",2015,"Veterans' Exemption",147190.62
"Waterbury","0900980070",2015,"Disability Exemption",28716.02
"Waterbury","0900980070",2015,"Pequot Grants",3054883.56
"Waterbury","0900980070",2015,"Elderly Freeze",2000
"Waterbury","0900980070",2015,"DECD Tax Abatement",259580
"Waterbury","0900980070",2015,"DECD PILOT Grant",0
"Waterbury","0900980070",2015,"LoCIP",1305413
"Waterbury","0900980070",2015,"Town Aid Road",1078651
"Waterbury","0900980070",2014,"Total",15631928.8
"Waterbury","0900980070",2015,"Total",16872259.41
"West Haven","0900982870",2014,"Colleges & Hospitals PILOT",6756914.52
"West Haven","0900982870",2014,"Elderly Circuit Breaker",369199.47
"West Haven","0900982870",2014,"State Property PILOT",18124.7
"West Haven","0900982870",2014,"Veterans' Exemption",106355.46
"West Haven","0900982870",2014,"Disability Exemption",6712.92
"West Haven","0900982870",2014,"Pequot Grants",1009243.26
"West Haven","0900982870",2014,"Elderly Freeze",12000
"West Haven","0900982870",2014,"DECD Tax Abatement",0
"West Haven","0900982870",2014,"DECD PILOT Grant",0
"West Haven","0900982870",2014,"LoCIP",594761
"West Haven","0900982870",2014,"Town Aid Road",623598.79
"West Haven","0900982870",2015,"Colleges & Hospitals PILOT",6980086.28
"West Haven","0900982870",2015,"Elderly Circuit Breaker",397345.59
"West Haven","0900982870",2015,"State Property PILOT",59578.59
"West Haven","0900982870",2015,"Veterans' Exemption",103273.69
"West Haven","0900982870",2015,"Disability Exemption",6316.87
"West Haven","0900982870",2015,"Pequot Grants",985720.52
"West Haven","0900982870",2015,"Elderly Freeze",12000
"West Haven","0900982870",2015,"DECD Tax Abatement",0
"West Haven","0900982870",2015,"DECD PILOT Grant",0
"West Haven","0900982870",2015,"LoCIP",579476
"West Haven","0900982870",2015,"Town Aid Road",621676
"West Haven","0900982870",2014,"Total",9496910.12
"West Haven","0900982870",2015,"Total",9745473.54
"Wolcott","0900987560",2014,"Colleges & Hospitals PILOT",0
"Wolcott","0900987560",2014,"Elderly Circuit Breaker",159974.37
"Wolcott","0900987560",2014,"State Property PILOT",1936.38
"Wolcott","0900987560",2014,"Veterans' Exemption",28255.57
"Wolcott","0900987560",2014,"Disability Exemption",3036.18
"Wolcott","0900987560",2014,"Pequot Grants",64319.74
"Wolcott","0900987560",2014,"Elderly Freeze",2000
"Wolcott","0900987560",2014,"DECD Tax Abatement",0
"Wolcott","0900987560",2014,"DECD PILOT Grant",0
"Wolcott","0900987560",2014,"LoCIP",114583
"Wolcott","0900987560",2014,"Town Aid Road",301986.58
"Wolcott","0900987560",2015,"Colleges & Hospitals PILOT",0
"Wolcott","0900987560",2015,"Elderly Circuit Breaker",157101.02
"Wolcott","0900987560",2015,"State Property PILOT",2135.61
"Wolcott","0900987560",2015,"Veterans' Exemption",20180.12
"Wolcott","0900987560",2015,"Disability Exemption",2643.97
"Wolcott","0900987560",2015,"Pequot Grants",71259.93
"Wolcott","0900987560",2015,"Elderly Freeze",0
"Wolcott","0900987560",2015,"DECD Tax Abatement",0
"Wolcott","0900987560",2015,"DECD PILOT Grant",0
"Wolcott","0900987560",2015,"LoCIP",113229
"Wolcott","0900987560",2015,"Town Aid Road",302219
"Wolcott","0900987560",2014,"Total",676091.82
"Wolcott","0900987560",2015,"Total",668768.65
"Woodbridge","0900987700",2014,"Colleges & Hospitals PILOT",93.72
"Woodbridge","0900987700",2014,"Elderly Circuit Breaker",40853.72
"Woodbridge","0900987700",2014,"State Property PILOT",16126.32
"Woodbridge","0900987700",2014,"Veterans' Exemption",6187.67
"Woodbridge","0900987700",2014,"Disability Exemption",872.31
"Woodbridge","0900987700",2014,"Pequot Grants",11275.98
"Woodbridge","0900987700",2014,"Elderly Freeze",0
"Woodbridge","0900987700",2014,"DECD Tax Abatement",0
"Woodbridge","0900987700",2014,"DECD PILOT Grant",0
"Woodbridge","0900987700",2014,"LoCIP",64877
"Woodbridge","0900987700",2014,"Town Aid Road",241267.31
"Woodbridge","0900987700",2015,"Colleges & Hospitals PILOT",97.97
"Woodbridge","0900987700",2015,"Elderly Circuit Breaker",38277.84
"Woodbridge","0900987700",2015,"State Property PILOT",17555.43
"Woodbridge","0900987700",2015,"Veterans' Exemption",5266.41
"Woodbridge","0900987700",2015,"Disability Exemption",864.4
"Woodbridge","0900987700",2015,"Pequot Grants",13163.68
"Woodbridge","0900987700",2015,"Elderly Freeze",0
"Woodbridge","0900987700",2015,"DECD Tax Abatement",0
"Woodbridge","0900987700",2015,"DECD PILOT Grant",0
